REGIONAL;INSTITUICAO_PARCEIRA;INEP;ANO_ENSINO;TURNO;TURMA;CODIGO;RACA;SEXO;NEE;ANO_NASC
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-3 a 4 anos;INTEGRAL;3 ANOS FLEX G; 049567861365;BRANCA;MASCULINO;N;2022
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-3 a 4 anos;INTEGRAL;3 ANOS FLEX G; 219694451423;PARDA;MASCULINO;N;2021
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-1 a 2 anos;INTEGRAL;1 ANO  C; 173357634119;PARDA;MASCULINO;N;2024
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-1 a 2 anos;INTEGRAL;1 ANO  D; 058318017247;PARDA;MASCULINO;N;2023
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-3 a 4 anos;INTEGRAL;3 ANOS FLEX G; 141350930863;BRANCA;MASCULINO;N;2022
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-2 a 3 anos;INTEGRAL;2 ANOS FLEX E; 186825284867;PARDA;MASCULINO;N;2022
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-2 a 3 anos;INTEGRAL;2 ANOS  F; 177948635107;PARDA;MASCULINO;N;2022
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-0 a 1 ano;INTEGRAL;BERCARIO  A; 024184052237;PARDA;FEMININO;N;2024
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-3 a 4 anos;INTEGRAL;3 ANOS  H; 190321544187;PARDA;FEMININO;N;2021
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-1 a 2 anos;INTEGRAL;1 ANO  C; 226596770321;PARDA;MASCULINO;N;2023
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-1 a 2 anos;INTEGRAL;1 ANO  C; 121726018902;PARDA;MASCULINO;N;2023
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-0 a 1 ano;INTEGRAL;BERCARIO  B; 074224462142;PARDA;MASCULINO;N;2024
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-3 a 4 anos;INTEGRAL;3 ANOS FLEX G; 218765233894;PARDA;MASCULINO;N;2022
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-3 a 4 anos;INTEGRAL;3 ANOS FLEX G; 114721248461;PARDA;MASCULINO;N;2022
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-2 a 3 anos;INTEGRAL;2 ANOS  F; 090724295092;PARDA;MASCULINO;N;2022
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-1 a 2 anos;INTEGRAL;1 ANO  C; 197572562319;PARDA;MASCULINO;N;2023
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-3 a 4 anos;INTEGRAL;3 ANOS FLEX G; 119173987548;BRANCA;MASCULINO;N;2022
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-2 a 3 anos;INTEGRAL;2 ANOS  F; 192536888788;BRANCA;MASCULINO;N;2022
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-2 a 3 anos;INTEGRAL;2 ANOS  F; 104614138134;AMARELA;MASCULINO;N;2022
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-3 a 4 anos;INTEGRAL;3 ANOS  H; 167718874642;BRANCA;FEMININO;N;2021
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-3 a 4 anos;INTEGRAL;3 ANOS FLEX G; 005902613298;PARDA;MASCULINO;N;2022
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-1 a 2 anos;INTEGRAL;1 ANO  C; 111968102611;PARDA;FEMININO;N;2023
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-2 a 3 anos;INTEGRAL;2 ANOS FLEX E; 193899402420;PARDA;FEMININO;N;2023
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-2 a 3 anos;INTEGRAL;2 ANOS FLEX E; 069255340682;BRANCA;MASCULINO;N;2022
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-1 a 2 anos;INTEGRAL;1 ANO  D; 181749712757;PARDA;FEMININO;N;2024
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-3 a 4 anos;INTEGRAL;3 ANOS FLEX G; 227905093957;PARDA;FEMININO;N;2022
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-2 a 3 anos;INTEGRAL;2 ANOS FLEX E; 115187911008;BRANCA;MASCULINO;N;2022
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-2 a 3 anos;INTEGRAL;2 ANOS  F; 131857100304;PRETA;MASCULINO;N;2022
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-3 a 4 anos;INTEGRAL;3 ANOS FLEX G; 036711580294;PARDA;MASCULINO;N;2022
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-2 a 3 anos;INTEGRAL;2 ANOS FLEX E; 155657787022;PARDA;FEMININO;N;2022
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-2 a 3 anos;INTEGRAL;2 ANOS  F; 191589937771;BRANCA;MASCULINO;N;2022
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-3 a 4 anos;INTEGRAL;3 ANOS FLEX G; 046306259210;BRANCA;FEMININO;N;2022
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-3 a 4 anos;INTEGRAL;3 ANOS FLEX G; 194417368479;PRETA;FEMININO;N;2021
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-0 a 1 ano;INTEGRAL;BERCARIO  A; 119794249805;BRANCA;FEMININO;N;2024
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-3 a 4 anos;INTEGRAL;3 ANOS  H; 171965328022;PARDA;FEMININO;N;2021
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-3 a 4 anos;INTEGRAL;3 ANOS  H; 118422442029;PRETA;FEMININO;N;2021
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-0 a 1 ano;INTEGRAL;BERCARIO  B; 224828649088;BRANCA;FEMININO;N;2025
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-1 a 2 anos;INTEGRAL;1 ANO  C; 207462487625;BRANCA;FEMININO;N;2023
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-2 a 3 anos;INTEGRAL;2 ANOS  F; 193555845222;PRETA;FEMININO;N;2022
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-3 a 4 anos;INTEGRAL;3 ANOS  H; 110269220656;PARDA;FEMININO;N;2021
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-3 a 4 anos;INTEGRAL;3 ANOS FLEX G; 100265712602;PRETA;FEMININO;N;2022
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-1 a 2 anos;INTEGRAL;1 ANO  D; 123593376351;PRETA;FEMININO;N;2023
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-2 a 3 anos;INTEGRAL;2 ANOS FLEX E; 088635087302;AMARELA;MASCULINO;N;2022
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-3 a 4 anos;INTEGRAL;3 ANOS  H; 132838574168;AMARELA;MASCULINO;N;2021
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-3 a 4 anos;INTEGRAL;3 ANOS  H; 099377928072;BRANCA;MASCULINO;N;2021
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-2 a 3 anos;INTEGRAL;2 ANOS FLEX E; 054163236844;PARDA;MASCULINO;N;2022
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-2 a 3 anos;INTEGRAL;2 ANOS  F; 219105645392;BRANCA;FEMININO;N;2022
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-1 a 2 anos;INTEGRAL;1 ANO  C; 085237025168;PARDA;FEMININO;N;2023
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-3 a 4 anos;INTEGRAL;3 ANOS FLEX G; 064478815358;PARDA;FEMININO;N;2021
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-0 a 1 ano;INTEGRAL;BERCARIO  A; 149647781437;PARDA;FEMININO;N;2024
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-2 a 3 anos;INTEGRAL;2 ANOS FLEX E; 155285493839;PARDA;FEMININO;N;2022
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-3 a 4 anos;INTEGRAL;3 ANOS  H; 081303148163;PARDA;FEMININO;N;2021
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-3 a 4 anos;INTEGRAL;3 ANOS  H; 170968695493;BRANCA;FEMININO;N;2021
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-3 a 4 anos;INTEGRAL;3 ANOS  H; 081260406832;PRETA;FEMININO;N;2021
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-3 a 4 anos;INTEGRAL;3 ANOS  H; 205656399586;PARDA;MASCULINO;N;2021
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-1 a 2 anos;INTEGRAL;1 ANO  C; 154189335975;BRANCA;MASCULINO;N;2024
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-0 a 1 ano;INTEGRAL;BERCARIO  A; 131978523375;PARDA;FEMININO;N;2024
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-3 a 4 anos;INTEGRAL;3 ANOS  H; 053291943926;PARDA;MASCULINO;N;2021
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-2 a 3 anos;INTEGRAL;2 ANOS  F; 196364592245;BRANCA;MASCULINO;N;2022
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-1 a 2 anos;INTEGRAL;1 ANO  D; 076035953322;BRANCA;MASCULINO;N;2023
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-0 a 1 ano;INTEGRAL;BERCARIO  A; 072728061290;BRANCA;MASCULINO;N;2024
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-2 a 3 anos;INTEGRAL;2 ANOS  F; 077994375997;BRANCA;MASCULINO;N;2023
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-2 a 3 anos;INTEGRAL;2 ANOS  F; 041381626724;PARDA;MASCULINO;N;2022
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-2 a 3 anos;INTEGRAL;2 ANOS FLEX E; 190767737210;BRANCA;MASCULINO;N;2023
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-3 a 4 anos;INTEGRAL;3 ANOS  H; 008543236200;PARDA;MASCULINO;N;2021
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-3 a 4 anos;INTEGRAL;3 ANOS  H; 071649959508;BRANCA;MASCULINO;S;2021
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-3 a 4 anos;INTEGRAL;3 ANOS  H; 118890944396;BRANCA;MASCULINO;N;2021
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-1 a 2 anos;INTEGRAL;1 ANO  D; 040297993314;BRANCA;MASCULINO;N;2024
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-1 a 2 anos;INTEGRAL;1 ANO  D; 138551471072;PARDA;FEMININO;N;2024
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-2 a 3 anos;INTEGRAL;2 ANOS FLEX E; 147489395244;PARDA;MASCULINO;N;2022
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-3 a 4 anos;INTEGRAL;3 ANOS FLEX G; 152014119845;PARDA;MASCULINO;N;2023
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-3 a 4 anos;INTEGRAL;3 ANOS FLEX G; 123443893317;BRANCA;MASCULINO;N;2022
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-3 a 4 anos;INTEGRAL;3 ANOS  H; 040473454653;PARDA;FEMININO;N;2021
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-0 a 1 ano;INTEGRAL;BERCARIO  A; 182188817335;BRANCA;FEMININO;N;2024
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-1 a 2 anos;INTEGRAL;1 ANO  D; 058205195513;PARDA;MASCULINO;N;2023
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-2 a 3 anos;INTEGRAL;2 ANOS FLEX E; 185611387697;BRANCA;MASCULINO;N;2022
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-0 a 1 ano;INTEGRAL;BERCARIO  B; 138264660377;BRANCA;MASCULINO;N;2024
OESTE;SISTEMA AGUIOS BATISTA DE ENSINO - SABER;31293091;EI-3 a 4 anos;INTEGRAL;3 ANOS  H; 062749052379;PARDA;MASCULINO;N;2021
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 213641091980;PARDA;MASCULINO;N;2024
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-0 a 1 ano;INTEGRAL;BERCARIO  A; 211487321996;PRETA;FEMININO;N;2024
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-3 a 4 anos;INTEGRAL;3 ANOS FLEX D; 186041115287;PARDA;FEMININO;N;2022
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-3 a 4 anos;INTEGRAL;3 ANOS FLEX D; 198815828987;PARDA;MASCULINO;N;2021
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-2 a 3 anos;INTEGRAL;2 ANOS  C; 095540378561;BRANCA;MASCULINO;N;2022
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-3 a 4 anos;INTEGRAL;3 ANOS FLEX D; 072039798925;NÃO DECLARADA;MASCULINO;N;2021
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-0 a 1 ano;INTEGRAL;BERCARIO  B; 206358271750;PARDA;FEMININO;N;2024
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-0 a 1 ano;INTEGRAL;BERCARIO  B; 027093438567;PRETA;FEMININO;N;2024
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-3 a 4 anos;INTEGRAL;3 ANOS FLEX D; 046972049917;PARDA;FEMININO;N;2021
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 094435829945;BRANCA;FEMININO;N;2024
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-0 a 1 ano;INTEGRAL;BERCARIO  A; 172153343786;PARDA;FEMININO;N;2024
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-0 a 1 ano;INTEGRAL;BERCARIO  B; 122002515049;BRANCA;MASCULINO;N;2024
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-0 a 1 ano;INTEGRAL;BERCARIO  C; 164800739724;PRETA;MASCULINO;N;2024
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-2 a 3 anos;INTEGRAL;2 ANOS  C; 130952326512;BRANCA;FEMININO;N;2023
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-2 a 3 anos;INTEGRAL;2 ANOS  C; 038522592812;PARDA;FEMININO;N;2022
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 204943228617;PARDA;FEMININO;N;2023
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-0 a 1 ano;INTEGRAL;BERCARIO  C; 091502886480;PRETA;MASCULINO;N;2025
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 168544780696;PARDA;MASCULINO;N;2023
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 044957465219;PRETA;FEMININO;N;2023
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-2 a 3 anos;INTEGRAL;2 ANOS  C; 064734410494;PARDA;FEMININO;N;2023
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-2 a 3 anos;INTEGRAL;2 ANOS  C; 000087948388;BRANCA;MASCULINO;N;2022
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-2 a 3 anos;INTEGRAL;2 ANOS  C; 100718968695;PARDA;MASCULINO;N;2023
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-3 a 4 anos;INTEGRAL;3 ANOS FLEX D; 038590166886;PARDA;MASCULINO;N;2021
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-0 a 1 ano;INTEGRAL;BERCARIO  A; 219290809229;BRANCA;MASCULINO;N;2024
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-2 a 3 anos;INTEGRAL;2 ANOS  C; 193590343009;BRANCA;MASCULINO;N;2022
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-0 a 1 ano;INTEGRAL;BERCARIO  A; 193840171270;BRANCA;MASCULINO;N;2024
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-0 a 1 ano;INTEGRAL;BERCARIO  C; 074009521870;PRETA;MASCULINO;N;2024
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-3 a 4 anos;INTEGRAL;3 ANOS FLEX D; 050475095292;BRANCA;MASCULINO;N;2022
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-2 a 3 anos;INTEGRAL;2 ANOS  C; 136250722906;BRANCA;MASCULINO;N;2022
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-2 a 3 anos;INTEGRAL;2 ANOS  C; 014984173763;PARDA;MASCULINO;N;2022
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-3 a 4 anos;INTEGRAL;3 ANOS FLEX D; 212506282119;PARDA;FEMININO;N;2022
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-0 a 1 ano;INTEGRAL;BERCARIO  B; 111655629239;BRANCA;FEMININO;N;2024
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-3 a 4 anos;INTEGRAL;3 ANOS FLEX D; 021768980459;PARDA;FEMININO;N;2023
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 142101292956;PARDA;MASCULINO;N;2024
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-3 a 4 anos;INTEGRAL;3 ANOS FLEX D; 131103702176;BRANCA;MASCULINO;N;2021
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 189073121086;PRETA;MASCULINO;N;2024
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-3 a 4 anos;INTEGRAL;3 ANOS FLEX D; 228576731676;BRANCA;FEMININO;N;2022
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-0 a 1 ano;INTEGRAL;BERCARIO  B; 195529910468;PARDA;MASCULINO;N;2024
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-0 a 1 ano;INTEGRAL;BERCARIO  B; 146067106605;PARDA;MASCULINO;N;2024
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-3 a 4 anos;INTEGRAL;3 ANOS FLEX D; 187664113763;PARDA;MASCULINO;N;2022
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 174272390827;PRETA;MASCULINO;N;2023
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-2 a 3 anos;INTEGRAL;2 ANOS  C; 105977570552;BRANCA;MASCULINO;N;2022
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-2 a 3 anos;INTEGRAL;2 ANOS  C; 083373214242;PARDA;MASCULINO;S;2022
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-2 a 3 anos;INTEGRAL;2 ANOS  C; 165991021149;PARDA;FEMININO;N;2023
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-0 a 1 ano;INTEGRAL;BERCARIO  A; 160733351838;BRANCA;FEMININO;N;2024
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 029263257638;PARDA;FEMININO;N;2023
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 041317740551;BRANCA;FEMININO;N;2023
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-3 a 4 anos;INTEGRAL;3 ANOS FLEX D; 137007744996;BRANCA;FEMININO;N;2022
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 105835189408;PARDA;MASCULINO;N;2024
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 222041374496;BRANCA;FEMININO;N;2023
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-0 a 1 ano;INTEGRAL;BERCARIO  C; 165053320654;PARDA;MASCULINO;N;2025
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-3 a 4 anos;INTEGRAL;3 ANOS FLEX D; 066080334009;BRANCA;FEMININO;N;2021
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-0 a 1 ano;INTEGRAL;BERCARIO  C; 206621852811;PARDA;FEMININO;N;2025
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-2 a 3 anos;INTEGRAL;2 ANOS  C; 185726356746;PARDA;MASCULINO;N;2022
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-2 a 3 anos;INTEGRAL;2 ANOS  C; 123894470187;BRANCA;MASCULINO;N;2022
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-1 a 2 anos;INTEGRAL;1 ANO  B; 054920834115;NÃO DECLARADA;MASCULINO;N;2023
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-0 a 1 ano;INTEGRAL;BERCARIO  C; 113081240968;BRANCA;MASCULINO;N;2025
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-3 a 4 anos;INTEGRAL;3 ANOS FLEX D; 105587843750;BRANCA;FEMININO;N;2022
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-0 a 1 ano;INTEGRAL;BERCARIO  C; 056055053125;PARDA;MASCULINO;N;2025
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-2 a 3 anos;INTEGRAL;2 ANOS  C; 177001060452;PRETA;MASCULINO;N;2022
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-3 a 4 anos;INTEGRAL;3 ANOS FLEX D; 118101693464;PARDA;MASCULINO;N;2021
PAMPULHA;BANANAS  DE PIJAMA;31385808;EI-0 a 1 ano;INTEGRAL;BERCARIO  A; 145237262486;PARDA;MASCULINO;N;2024
PAMPULHA;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE II;31343684;EI-3 a 4 anos;INTEGRAL;3 ANOS  B; 059890935017;NÃO DECLARADA;FEMININO;N;2021
PAMPULHA;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE II;31343684;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 054717870422;PARDA;FEMININO;N;2022
PAMPULHA;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE II;31343684;EI-2 a 3 anos;INTEGRAL;2 ANOS  B; 120184820107;NÃO DECLARADA;FEMININO;N;2022
PAMPULHA;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE II;31343684;EI-5 a 6 anos;INTEGRAL;5 ANOS  A; 047106830422;NÃO DECLARADA;FEMININO;N;2019
PAMPULHA;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE II;31343684;EI-4 a 5 anos;INTEGRAL;4 ANOS  A; 045390424902;NÃO DECLARADA;FEMININO;N;2020
PAMPULHA;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE II;31343684;EI-4 a 5 anos;INTEGRAL;4 ANOS  B; 147225704440;NÃO DECLARADA;MASCULINO;N;2021
PAMPULHA;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE II;31343684;EI-1 a 2 anos;INTEGRAL;1 ANO  A; 054387723685;PARDA;FEMININO;N;2023
PAMPULHA;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE II;31343684;EI-5 a 6 anos;INTEGRAL;5 ANOS  B; 192183696357;PARDA;MASCULINO;N;2019
PAMPULHA;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE II;31343684;EI-0 a 1 ano;INTEGRAL;BERCARIO  B; 076936923940;BRANCA;FEMININO;N;2024
PAMPULHA;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE II;31343684;EI-3 a 4 anos;INTEGRAL;3 ANOS  A; 019418506884;PARDA;MASCULINO;N;2022
PAMPULHA;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE II;31343684;EI-2 a 3 anos;INTEGRAL;2 ANOS  B; 001143797575;NÃO DECLARADA;MASCULINO;N;2022
PAMPULHA;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE II;31343684;EI-4 a 5 anos;INTEGRAL;4 ANOS  A; 075369461825;NÃO DECLARADA;FEMININO;N;2020
PAMPULHA;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE II;31343684;EI-4 a 5 anos;INTEGRAL;4 ANOS  B; 136324543295;PARDA;MASCULINO;N;2020
PAMPULHA;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE II;31343684;EI-0 a 1 ano;INTEGRAL;BERCARIO  B; 091950043023;NÃO DECLARADA;FEMININO;N;2024
PAMPULHA;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE II;31343684;EI-1 a 2 anos;INTEGRAL;1 ANO  A; 217619803889;PARDA;FEMININO;N;2024
PAMPULHA;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE II;31343684;EI-0 a 1 ano;INTEGRAL;BERCARIO  A; 210812428355;PARDA;FEMININO;N;2024
PAMPULHA;CCEE - CENTRO CRISTAO EVANGELICO EDUCACIONAL - UNIDADE II;31343684;EI-0 a 1 ano;INTEGRAL;BERCARIO  B; 072338043094;PRETA;FEMININO;N;2024
